"Predictor_1","Predictor_2","Predictor_3","Predictor_4","Predictor_5","Predictor_6","Predictor_7","Predictor_8","Predictor_9","Predictor_10","Predictor_11","Predictor_12","Predictor_13","Predictor_14","Predictor_15","Predictor_16","Predictor_17","Predictor_18","Predictor_19","Predictor_20","Predictor_21","Predictor_22","Predictor_23","Predictor_24","Predictor_25","Predictor_26","Predictor_27","Predictor_28","Predictor_29","Predictor_30","Predictor_31","Predictor_32","Predictor_33","Predictor_34","Predictor_35","Predictor_36","PCA_Component"
2.66075519693524,3.8893490135272,1.8520480628971,3.46660708910673,2.79506893796233,2.15083815333181,1.9457340455277,2.81559706682347,2.85774252330222,3.677659392733,2.30032608856661,2.54337932905359,1.78903263684671,3.59783700834629,2.35892465488185,2.47886675779426,3.48976740764784,1.45073733224645,1.62244865893058,1.03355635783233,2.27135167028387,1.66775596965101,2.39225163650643,1.76731396173668,2.86707443337917,3.34002983139051,2.78172340990636,3.81298252496099,4.00915369091673,2.63820493903743,1.89527735129559,2.98918584691835,-0.103899367096905,2.3157876864977,1.50958455111368,2.58024600251224,-2.6705363099597
2.84017458462268,4.54090543565428,2.82018004336068,2.48156119679537,1.55728172249074,0.977341625346544,1.58955668082194,1.51022009463369,1.92768921902245,1.65314057617189,3.16975505281943,1.6562987611842,2.61206921105737,2.25015737402501,2.79170543241911,1.53789782350075,2.60380147544458,2.88007598880601,1.71299228041195,2.74865755505962,3.09858261496032,-0.429260047131049,2.01610141908439,0.823415440671308,1.86832706223496,2.76264172806795,2.78072435453047,1.1428413260913,1.81814796298141,1.67352097816798,1.29348132398392,1.69433374998342,2.8925348040616,0.323587532133833,1.45014381820502,1.3952256000028,-1.5262191301982
0.831604344092577,0.740341189120854,1.26099987706799,1.76261641111254,1.7102570557008,1.59628948941453,1.34278586498589,1.49591471431156,0.310352806882552,2.62102758937043,1.97350617982123,3.12557941521555,2.32204034546572,2.95966339296136,1.79367672970065,0.908571955781249,3.17706554516431,1.93142903680464,2.57904775728599,-0.16483951218239,2.04520202691802,1.17638173836319,1.61779371383548,0.925964844827734,0.276579364405631,1.31363095658075,2.25468972187025,2.33063328915558,3.22462802067922,1.62083016468946,1.25188109206747,1.08280431589782,3.87051920412227,-0.50464882718808,2.3884307541933,2.37508849874902,2.63204088878435
2.23209931203536,2.73877584998399,1.18750257510281,1.29965348284934,2.48369843265028,2.55578999913133,1.50060443155948,3.35953114140103,1.56379785058086,2.4338104817947,1.5866153395119,0.175955594356968,3.14825113340763,2.08028302943096,1.38357382162774,1.87558711670564,2.25437970142061,1.73402705053682,0.892693141104949,0.658396622962719,2.47697040774145,0.607206049851663,1.88353621684514,2.1868859168053,0.362431923500707,2.43420970299597,2.52560114705198,1.89429328669323,0.582561237318949,2.21588014913666,2.8376019229869,1.93303629242658,2.2258052331405,2.98954846981564,1.89674055914143,2.3636313038019,1.38581619307593
3.74058369537347,2.69246630749732,2.72699915358214,2.84792634754685,3.13487633231387,3.17209984402736,3.80851137194764,3.01990853564123,1.42765897518584,2.60339862753536,2.63370595579382,2.20601754395587,1.74222640138912,2.3892797844214,1.60230681259071,1.67574225357987,3.73712209260433,3.53620000723822,4.38059282055406,3.26601103395519,2.04816609623451,2.66843342816009,3.77326380601866,3.14671505333086,1.21622984613711,3.66259793487135,2.9007015282563,3.10784600188605,3.19816428870779,1.28708602645062,3.1214934116298,2.4119716944921,2.6118297424759,2.55986340820687,2.77110382823363,1.65501986644855,-0.467789055846786
2.44791080091684,3.97557269811365,3.2529619196229,2.74864458576737,1.75672654126636,1.12184692649675,2.32221760853795,2.80535209192816,2.10146054713437,3.00614624041543,2.2636069734917,1.60023929551468,2.18104668893618,2.89456435620958,2.53382324693219,1.28262169291825,4.63328544651693,2.47292842016153,2.38779344797932,1.76098391816961,2.66223749949516,2.90628958640449,4.82492004898893,3.10761517023983,2.75750040902886,4.15139224784692,2.46446716714511,3.70063764703551,3.8800210750443,3.41547332586716,3.07617069179777,2.21673480981937,3.1213409862575,4.15724985004111,3.17195793295949,4.25432699895409,-1.34771350334452
3.60651890474112,4.24828596010187,1.46947739839081,2.31897187782009,1.03987021698017,0.35538479946597,0.958098839486424,0.903917208231594,2.33048030540133,4.23802628030377,1.13240569127596,2.14739805562821,1.73410738346725,2.44875079084976,2.54741967923552,0.790427241304809,1.53338098743792,1.5655499875861,0.147850288192939,2.49245571085976,1.67958270699312,3.57676163073963,2.99411117314703,1.44536297979146,1.13189406935238,3.76951918194516,2.68818939715598,1.67080317576139,3.16719387039472,1.80604207989226,2.21077938432774,0.294376291776983,1.34832930554614,1.93274636235616,0.28599671023255,1.26491032002036,0.661826340294204
3.33394742271552,2.48173563740856,3.26745202109339,2.09728839652598,2.06671424718055,0.0839219481488148,0.445981804106133,2.03434704828234,1.01105879964705,3.53560625373986,2.21413103193179,2.7722257746313,2.6436057267696,3.60324734729843,2.46610679826928,2.36088603974649,1.81955212306372,2.42782046915795,0.662827265175966,1.05345071167676,2.34477893948378,2.92532708250707,2.57491871122822,1.5742478613212,-0.069700943967024,1.80938388231458,2.2799821670071,1.38487568938098,2.24668776723959,2.88762987498467,1.61825648658175,1.06755069164285,2.18300318526216,2.65688844212943,2.56562796558085,1.99209601214518,0.733704822214371
2.1482762100474,2.83816697050935,2.82119282714109,2.20701352084087,0.757841692861326,1.063064209932,1.14934244882881,1.59520211929266,0.173767850519626,2.8401135229328,1.46230880680491,1.86820412368031,2.47464839403595,2.15419483122465,0.100362034700781,-0.72565797128314,2.74090087311855,2.16727211590428,2.06422630301887,2.24585998288088,4.39478149128435,-0.623965651954336,2.71086261415595,3.23706886772725,0.808769477960404,2.1985032464584,1.60342854861078,2.75737217259173,1.13576270318241,1.63893622690696,3.27546456071829,2.20739140056137,-0.0280170100115438,0.478985217614759,1.09496984519172,1.01730745090211,3.59950307396414
1.60085368152424,2.73288997089238,1.07401095438479,1.13047941746503,3.08027803860665,1.92104653415555,2.10402051483099,4.23927640957432,1.13544265252758,3.51044106195103,1.43169872535287,1.77890434365387,3.60764912592018,3.93458859588267,2.25069740218153,1.62588018761578,1.99026483770015,1.66183132066171,0.996882704642811,2.15754391372333,3.08559179628281,-0.540349144110308,2.53753349561424,2.39765030715617,2.89234428003794,2.96152550900539,2.74167001448829,2.33292388252656,2.17246591729459,1.63082504538063,0.750329717027153,0.404227849660046,2.24213862354139,1.16348291827598,2.07329031989367,3.76584145442164,-0.804329700480717
2.98199737989755,2.80692472722139,3.87356761329554,3.10125319970229,2.70534365027681,2.77480674646429,3.15869654467285,1.65607526635949,1.31634710022106,2.89690073275614,2.72985713835259,2.40367135689309,2.96198994224066,3.25222491870285,-0.128684998938944,1.82132497451906,1.71250012919789,2.76564089224144,1.97909721140689,2.13017581441112,3.96360437840032,0.801905429480691,2.16187777052191,1.28095727455682,1.00194844700759,1.96856330910071,2.63919022099633,3.04929335530921,3.94062733046538,2.37822962522098,2.82562470434637,1.03589421731148,2.26980271347049,2.42793746684316,1.83299307994418,4.13255830040248,-0.538262034657492
3.12539467474035,2.1867625038024,2.87537452314984,1.67413012693397,2.52918431055015,2.33978745766019,2.29899645315175,4.32990911764984,1.94549633787806,3.06612314064397,3.19671735974765,3.16925032964814,2.65274337165337,2.66745823878104,2.62687247452274,0.784232787485877,4.91845613858844,2.88104659540669,1.99934618262976,1.6522292844739,3.92105790450448,2.49001640410086,3.14510852083074,1.50507783565218,2.73263042054805,3.53816467971971,2.67312260511654,0.625322333580724,3.23669400952716,1.40066899439477,3.76724847139347,0.609524223337135,1.65253371552675,3.16596724083152,1.3650159691339,3.2253714245214,2.14980059029695
2.44641585741565,3.34755706651856,1.87508864830244,2.1544104892691,1.01299224199817,0.184579738278108,1.61807669105144,2.51186147479513,1.93691999745372,2.5810350200452,1.94217366408887,2.62346517420956,3.10104416630892,3.37881789088362,2.33877909757688,1.49589075377598,3.56216633811997,3.06257677140408,1.78857539370863,2.11314700204029,2.81510043430595,2.10585952778404,3.1306338130469,2.14788025918499,1.78035738080538,2.77636101784586,3.21929906433214,3.19305059570771,2.66989534080625,1.6239829656796,2.20923794430018,2.18563323712327,1.06846318057676,1.39172480506368,-0.0884570886379465,2.6570613718796,-3.19721938613505
4.80860680304599,2.98185999378837,4.21949516958291,5.23767842580128,3.35799726743473,2.72994715507422,2.16860467171362,2.7529336673241,2.53462755369485,2.6099727370032,1.09622658888697,2.79494068055747,4.07474474983182,3.06168689264851,0.719759021890414,2.00892921941967,2.67472283743823,2.88846204922471,1.82049919800001,1.63394232181644,2.32588967397002,1.30235488632662,1.67910856693632,1.31253954333795,3.03412780917723,3.84031800715576,3.33021274707439,3.66545069161439,4.84944732225362,3.35067898974668,2.08552326541092,2.79128777007726,1.95049672714893,3.01968484224012,2.94281913977704,2.5645383639978,-1.77099444254033
3.6917297571857,2.00672606156743,2.60757283242103,2.74687552735423,2.84700943896506,2.23853028463551,1.80182577243185,1.87372556721562,2.01540607250845,0.97682698620718,1.80663789194944,0.942639310805107,3.57547612423843,3.86163166860239,1.41981086720769,1.47771362345799,1.17457002990528,1.33885615279101,2.14617569163393,1.82346356370589,2.61540996456102,1.3087235748943,3.79289410463541,2.75664381934126,2.49743338235667,2.46376755196232,2.70568469267318,2.30748860195531,2.54249059465524,2.60841634456125,1.90812419594572,0.638115384158319,1.18428050211303,0.48070573651431,0.552592159628174,2.47892267165369,1.21142448873112
4.43881287333387,2.56695092420854,3.47309534201231,2.83867330460178,4.38567437745597,3.04131877379305,4.18315416452907,3.82525958986663,2.13521987382813,5.54963713846651,2.86732673983774,2.60122947012175,4.16807943963884,3.113817925478,3.17545414616232,3.38507769332821,4.02784648928265,3.53495040633352,2.61965822942128,2.13512777780597,3.7951051739678,1.42552425371315,2.71833963857129,1.03930423129322,2.97075382296096,1.35252135795882,4.47003277133383,1.99643445498265,3.10178270037283,3.16329157488913,2.23088185348553,3.13167911653365,2.31310554958107,3.78223562343985,1.29783687161614,3.28450030999169,-3.54309906521558
3.91721190356076,5.33254863154388,2.74085890371162,4.31007493933006,3.60395027078835,2.73483531464584,3.65701079354496,2.7849736280058,1.27366500494595,4.48813587945979,2.48684643004063,1.78144978736239,2.82227446507686,3.03351118492947,2.45779266880085,2.72708178114532,3.408629216471,1.79507824987227,0.00183317980700504,1.31662990449626,2.96166769758284,1.97161524233374,2.32425451959132,2.15994378517804,2.37548933320997,2.43481473763384,3.1013704614971,3.085010193966,4.29523601076919,4.13133043447221,3.13990473402272,2.91256821539227,2.58975957588623,2.3950098670235,3.70054988336352,5.68849206715724,0.0219134590743604
2.6316941818457,2.7702067712708,2.83291425746333,3.42395836689118,1.75814058090425,1.58802463839595,2.82251739197037,1.25713335815975,2.48009129336627,2.46741056391466,3.17101834040641,2.86936314707179,2.41905212054438,3.32489818720586,3.0802541845624,2.8302751227067,3.74043906419526,1.7020866751352,2.34560160992855,2.45377144471403,2.78673276717804,3.72041613086028,4.2146573375743,3.17503013487373,1.57989518234928,3.12989731827701,3.45946294677512,3.98536667360634,3.88589000184337,1.6454874419142,2.81325571118824,1.15280529814541,2.83277881333049,2.34999885593716,1.65912616905199,1.23408243627004,-1.40823063369181
3.15085593512018,1.29325210252848,2.5622934704381,1.89600681021106,1.0689940973561,0.433047606265707,1.84416563920006,2.80596354120411,1.58905863257419,3.94365486139419,1.22349540274243,2.3548403138358,2.43590772738396,3.26201628459861,2.31359311084752,1.97006999751464,3.57344091823085,1.58886351552878,0.144263955826287,1.54017543829503,2.94587454091977,-0.289426395701752,2.37031150409028,1.20199010539875,0.365202778464484,2.96305416133927,1.90679678428424,3.96089138678014,2.08391474727256,1.87167373122594,1.58638694861634,0.58795253166972,3.1595547278239,2.08363679607055,3.46836763268729,2.8510167688257,1.84635954524484
2.93175774437683,1.07831156851405,2.52273145887614,2.96288402598326,2.25199362939779,1.09866996987824,1.64953103912678,1.80096010526691,3.3525939723512,4.27029260497567,1.58069279684711,2.11358106938617,3.65452755486149,4.20869587547175,0.599946839692903,1.702257656752,2.7883121724177,2.42115910563237,1.95500568665414,1.67034469300059,4.03318911875374,2.73236161231411,3.5334397470099,2.85215305967426,2.42683428116012,2.88500289861401,3.24329431456664,0.684242083186006,3.54295807365797,2.63103284327428,2.50987513486594,1.52309303348348,3.19461360531053,1.26662792787254,0.539740327601949,1.93710792452469,-2.69182423055518
2.75370597693772,1.38052662684093,3.47431453706078,1.95889706935382,2.47529945787187,0.534338681199286,1.47355314019316,2.42517478154157,4.04460722800237,5.26999806846162,4.2714399595142,4.42708208224681,3.3841547134567,3.41695320878656,1.86781621300226,3.10106055170309,3.84835424943393,3.22763057039706,3.67518507890031,2.85254843774031,2.70452706607342,2.00279742745067,4.30808488859968,1.7413893708172,0.83600233591525,3.1324635340994,4.4943533168516,4.10314310224253,4.62309982987867,4.18599971084521,3.74197626730141,3.51976272521204,3.6746789252306,3.1284677707237,3.2332974575387,3.86371045337435,-0.644147095436606
1.24482962156993,2.92278246263087,2.58368462195262,3.44445583697843,2.39133659433031,1.35523803538241,2.91873024553394,2.35137303869985,1.15550497495608,4.27812926534995,1.56021607742741,3.33359278463472,2.15526161385792,3.65482888055859,1.6220347561321,1.84396915259256,2.32268061242794,3.40110010421357,1.33171052292758,1.03147765907302,2.08188716908437,1.61506487755133,1.71451254451132,2.07895547812481,1.40534580883586,2.96875035583321,1.82144810827793,1.75051974457764,2.5265465478679,2.01528561553462,1.60125851660815,2.00014347127208,1.38456007291141,0.858430669886691,2.71682195735758,2.38357164119091,-0.510558755766262
2.33506786495697,4.47251435043524,3.16773348425334,3.84124103350272,1.62481786504555,0.670253845278993,2.42555112573453,1.96832116490564,1.22748892529715,3.58844989165355,1.95040722790124,1.36946512180356,1.78899032342566,1.08789726886248,1.58081148367703,1.74472890047071,2.36336576785928,1.36618939785087,0.727159852203218,1.88589797396529,1.43433785107506,1.21223404801201,1.36960030881303,1.33830111060933,-0.102729744226039,2.8492594185062,1.92274317130089,2.2977332918287,4.38951448888999,3.02739465912613,4.6555971079686,2.12560543043559,2.45536565943523,1.91864239686123,1.32654991722579,2.86724610269778,-1.46817375731362
2.41667193776579,2.62416826528604,1.62617376615168,1.16941981122519,1.36207506524725,0.480526122179683,1.70436238852631,0.307496481808067,1.33358575519427,1.6848668231563,1.2042990887642,2.23509466460929,1.23544548837244,2.45974219098833,2.61250943773725,1.9606671665682,2.53210383849395,2.10095727540193,0.819038138700019,0.758472545216233,1.3580145533159,1.70109754028248,1.40009064424484,0.697026895467504,1.93156731248146,1.76750918273309,1.48862628132974,3.30526984648183,2.86378891675327,1.85135345720595,2.51413813032966,1.91696568541166,2.60003333627004,2.6100004430759,2.88745678559215,2.1294951013525,1.69647456014012
2.73566447479529,2.63098968821227,2.59304167200235,2.28651683237549,1.31432324114711,1.12145510718181,0.959625861019646,1.97587982492984,2.22654329095446,2.93885238281662,1.20739003481979,1.628872127544,2.95313127564478,3.73717016036586,-0.636456418100486,0.1292964434797,1.78822782784079,1.57625636905344,0.878431628324756,1.13780882758148,3.09407564596039,0.792093373577298,0.931184208297423,1.33754076150707,1.59906477224687,2.22846273090116,1.49037588750228,2.23411288356032,3.5843011191545,2.14963509851992,3.89920762440037,1.70294201635097,2.99009841969709,2.30843516452422,2.28346522045713,2.73231754763164,2.5082742381206
3.85680884542925,2.52255374420471,2.46524341111745,1.56696931272463,1.01164310222528,1.82079591250677,2.36815012542897,1.08263197571963,1.6322480175078,2.56835876476644,2.24925451922509,3.54827237405853,2.62434101471983,2.71204177610765,0.758863328664901,0.923034307230645,2.78502727573491,2.43880698695261,2.98748511460579,4.01816893875776,3.86887478769868,2.33649693720425,2.22252092164448,2.09518793574699,1.60466811229915,1.84938163534867,2.63601937640284,1.99612420605852,3.70325047993475,1.75911472208395,2.27592753248695,1.77631360725017,1.93814070312545,2.4769120887374,1.21924609074308,3.41511624813188,1.1147576721072
2.46209125061375,2.49782464032021,3.36791532758183,3.95696996078644,3.40039085440774,1.90192918144124,2.9403784588348,3.77996624924938,3.4456512770585,3.10927118782405,4.68158209097811,3.32702413128677,2.97319227225859,4.12747444514483,3.07849160807971,1.12986570497788,2.05618745389703,2.10745392826015,1.37073268525858,3.19427429152873,4.31339894740702,1.82668678598159,3.79006887177146,1.91358216493898,3.5125663285451,3.19125004556666,3.51013739413061,3.62441414527552,3.9146611608612,3.17845119066288,2.82595040640814,2.7085706732326,2.59519607761604,2.90417276694811,3.09452535353751,3.41996634936516,-1.81299879355225
1.95378364690173,1.86944020333884,1.45169325214458,1.84848853833605,2.75133375869826,1.9961396749905,3.53888871974036,3.40335182631624,1.63276583655425,2.24549079065222,2.05877032267454,2.51253668938725,1.62177284745142,1.01973650299388,0.837283439863071,0.727080183860746,1.47671747727628,2.83230476733845,1.6695124139025,2.12642226288351,2.42996066996312,1.95206163829152,3.40975193137362,2.19165681290393,1.41194155281619,1.9797025871516,0.978651535897698,3.46147540681347,2.94710282171962,1.80773131533512,2.2213272972206,1.41857983764453,2.91290648017418,2.16863491120759,2.57834529818525,2.68675194508368,1.73894331735757
3.95671852421999,4.08954857966871,2.68694058476916,2.45825085381529,2.93944265080507,2.58274664246874,2.85506299741566,3.88781996522963,1.84037438391366,3.03422950980467,3.24219466385315,2.3393958620567,0.998777754583506,4.47766116140149,2.23660087750883,2.16761367284654,2.38635282767698,1.46382866332281,2.15728030175114,2.71546827758408,3.88554178914612,0.416556018817895,2.07488681566273,3.42782518519772,1.12092957077758,2.71811423923985,3.93618374353188,2.16742087793841,4.12779928476086,1.56445172337022,3.45262462547403,2.70588677134504,2.52106690284518,1.80220761642681,2.241335613883,2.55636019020842,-2.96494160240228
1.5230764151172,0.21006245772503,2.27105303180864,1.20831174057273,1.79025365871422,0.519135402323655,1.18051647429224,2.52980012920764,0.937600961388739,3.40452835827483,1.95496947598192,1.69163177567016,3.93006674886627,5.93170957775768,2.87888103994618,2.56607467448525,3.8950308470577,1.0739231652294,1.68608749564339,3.65264962506988,1.34631362535585,4.03828155902645,2.08218588223076,0.906400375210137,1.93261242455068,1.67814106249556,2.79799034629867,2.57566518109424,2.28024892604358,0.780435391404922,1.71826149720458,1.57698318576071,1.25238504061715,0.0163142604447308,1.89464852629256,2.80063306314744,-0.598985183757556
4.1961840490384,3.29502061819107,2.9446458484114,3.45515286257839,2.4955553585281,2.73747682462391,3.3083621983826,2.36930081297643,3.05412070912634,3.23452647668041,3.75347271511972,3.42187122864125,2.76749386329866,1.90049091477715,-0.296225800603723,1.1357877593097,2.33744892871128,2.43557036160215,1.93557074714005,1.78553856491604,2.91173674319592,2.33576161115074,3.29502432263544,1.24458260111387,0.773284190087107,1.89579881977746,2.73166696966626,2.94292186019002,4.40876717867195,2.67825532899191,2.91601018719255,1.31391543861484,1.80423419161662,2.99758553591981,1.65028476511986,3.08817816290762,1.69778277752571
4.24771364503118,4.02451126389817,3.39817249913661,3.06304970958538,2.88241652872766,2.91665866553253,2.55904743474506,2.81482855185025,2.94137252395845,3.73045552353161,2.57423378347692,1.09744107736816,3.28541426304322,3.5989055630659,2.39934681994285,2.88597932972823,2.07497751570186,2.42330913520202,2.43782013327623,2.75171377524807,3.58841007710474,3.56858766652313,3.20415954589993,1.87280535848661,1.91767743483817,2.14627460232698,2.97769698701754,2.95184099210665,3.22152357695978,2.51419884535628,2.83778895053541,1.6679261493814,1.87096073510281,1.52377159187872,0.823388945795194,2.88014531256601,-3.08626099145697
2.05218772682023,2.68072511782174,2.10514719267802,2.3535576691624,1.31509212587423,1.90530411812212,1.62947116169701,1.87527848435201,3.37199693258865,3.58496977580938,1.95607624227743,3.13956145268726,2.08261844103935,1.97907021814664,1.23433424706304,2.52153357729276,1.86458010362941,1.79672947933929,0.403688065218809,-0.311772590398096,1.58475556031207,0.724004220604105,1.36028899183188,2.34655621353012,2.70482797136013,1.24998993991744,2.06381955440958,2.78779051107171,4.69698147152632,3.22939230191418,2.17515756856237,1.54979940517951,2.35913455320902,2.42274290338889,2.36236415256906,3.25138555433447,1.9163060218296
