"","l1","l2","l3","l4","l5","l6","l7","l8","l9","y"
"15",9.64513624010378,6.86890470962904,10.635295490195,5.00688370638893,9.22552865637557,2.9917174593233,6.77463591328399,12.1187182874214,15.4934144874237,24.4551706063345
"16",6.87528635950365,11.605088086855,6.93713920722594,10.2940780842595,5.27133260417577,4.36118076581926,7.79439267718214,8.92035299112901,8.00451701019085,18.5017530650007
"17",14.9653068719056,18.3334150370286,13.5105196003699,10.290381591039,11.3540706520606,12.2006675730226,10.8683040951576,10.5938307882197,12.1545723970114,30.4504167325589
"18",10.5205771832749,6.19668504278656,13.0208478411844,10.3749880734923,13.9731742552247,9.34824241149525,7.03855250762802,12.4273898041219,5.23802999493281,31.4833096715577
"19",4.16278220259025,1.65148316483375,6.51292476754999,9.21191347004776,8.49671720858931,7.98417968257544,8.91014878407317,7.24540614517926,5.29601366520555,22.5489250444467
"20",9.85310414733611,9.4313257033825,12.1924934932119,7.09070792958198,10.4984525456529,7.03511824880222,6.87559020165803,14.6625851340376,12.5337795668561,18.8198476536634
"21",13.6588041681191,11.9378886915336,15.1444442596834,9.4036183655541,7.41715951729529,8.71623659220068,10.8380253709512,16.6400534714085,9.40159825033791,31.3067888352194
"22",7.8689828713218,8.40076579189232,11.7110584850252,6.7228215868434,11.6407149096924,15.9846672831869,9.76769832037131,7.29357862638629,6.71786194677867,27.2633045323958
"23",11.3291476350772,7.0904828009042,11.7308613868794,8.03856442951193,9.97669968073198,7.36743296900823,10.7583501569272,12.6980853431794,9.9955481730904,21.7375496818149
"24",7.33648752607132,4.4681074306062,8.06920649323483,10.3807029326098,8.32234410700746,4.19969957188192,3.92099786887593,14.9288149150248,11.6126215083653,22.2561001729306
"25",5.51153222540694,6.87088076374208,8.29557883931411,6.9548663489695,7.4527896911791,6.15154543891256,12.9339172004944,9.21253792946533,9.22372269354627,20.0110039837277
"26",9.09793416588556,5.94056125873362,7.4487665568774,10.7942980770807,7.34239138580703,8.89777185113017,9.96963291767446,10.7214932748434,9.18594222149551,24.2646846866251
"27",12.9439432223141,10.1445299482853,7.37929785495594,9.29097257176158,8.56117016133449,9.9070881443584,8.65468996579174,8.38974978278415,9.9605528511107,28.5377602627204
"28",7.9443428286401,13.2420152979478,10.6371465442983,12.7696701263943,11.4847079451978,8.73880386944158,9.80865648693566,14.7352034143293,6.72307707877826,28.3952901864031
"29",10.658528817391,13.046487174866,7.17078169040174,5.15654428008008,8.98862267265512,7.46197831723954,13.7319351827639,9.42454555993293,5.16910188040446,22.3238245015381
"30",8.31729263766444,7.82247020476912,6.00931653795814,9.8898303734281,4.17498199092524,8.76967207894814,9.49106297787747,2.84581849214899,10.0934067877347,13.5589234755864
"31",6.71374426983616,8.54335543115884,14.6307364173604,11.1498272401873,12.1143827901139,7.17006807292507,11.3756518572103,15.1793037860689,9.2244376095768,27.1364707374964
"32",6.91924742409192,11.1981579363248,10.795380630119,10.7982403285631,8.76150844318942,12.2388355287833,12.636141634968,7.7654996935603,5.83746331760665,29.4958868906288
"33",6.46998656247678,10.1307059862631,7.57133681121093,9.60661364294623,8.89373038066287,6.30999883947834,10.1727837404135,9.91346520047999,8.73804093178301,22.5458887359735
"34",8.7396213260696,9.22549087105773,9.08297193547822,10.4210858309633,6.54628508291309,10.2021727255653,17.9501097202574,6.90735049176066,10.0792217795254,15.6944625496831
"35",8.36110946236832,8.63082080074398,8.88822373291314,10.2488804287839,8.11792039007865,7.4964062158241,10.6419472509744,10.5297345536665,12.8353480011211,24.268798761777
"36",11.876201704281,11.5687940107214,11.7544598884818,11.87523513474,10.5852764662065,9.02244183111327,10.5427963347948,8.42845058500864,13.2803796314362,24.5572023093313
"37",5.04719984941847,5.98040695447051,4.96638663492653,6.01551121787651,9.39651252895216,3.76550568611578,5.79316250103368,4.22885003750876,5.82039260498469,23.3435781498929
"38",2.80256764102255,4.02709606669069,3.25569496455152,12.3465801762472,7.85242428411911,5.47197661049792,12.7955182911049,4.36485637114994,7.91696379128924,18.957999528802
"39",10.7040556937834,6.06793277672094,4.66273585911636,4.81421132052654,8.3640183744566,6.88380592454599,6.982710995686,10.8317414262432,7.09581475577655,19.4028260721444
"40",10.1459739399804,12.2132685650528,13.5403244709433,7.32704511036316,11.3556139953612,7.33276419053626,8.34426841950033,13.3275294086099,8.46356865715769,34.9514671271977
"41",6.86975686689565,3.61424751383566,11.1071251020467,3.55024195388977,6.69352665102439,6.74031922779683,4.36497389664539,8.20531903879776,3.2305767489596,20.4903416034696
"42",11.5660886366781,11.0347378350947,12.3266856336762,10.6881879244108,10.5499244756931,8.08876461492623,11.7704168643921,14.5313069584166,15.1634573397465,25.0476651848482
"43",10.430569474559,8.27350938784187,12.9318342932306,6.57486891793495,8.12238603769721,3.53490682551832,6.60767935788188,19.3782253061678,14.9126698873492,21.7372726761379
"44",5.21339354934631,5.10097700918606,12.9565823504283,7.34687270625556,8.54724139199576,6.13283546175333,6.10883851667673,9.41849518140746,7.62416572236794,26.8902509717203
"45",12.099040570823,9.41118839951967,9.21133786638239,12.6010476351266,9.68025213101667,12.8683795357513,12.7009389860599,6.38363835601652,9.70198542281172,19.9104100493217
"46",7.2608345576655,6.68318694348266,6.64023063341039,8.2938650368502,8.61883293984683,5.08955889868547,6.56418089516546,8.68414297857713,9.0046813329275,23.076831444852
"47",0.786332385312533,4.00560712804885,1.35354094905715,11.407155503336,2.92042084590275,7.33591444871746,9.3854627504289,4.83642941942761,4.10804129254662,12.4542754245508
"48",8.2166031962798,12.2486582192815,16.48514958021,5.89965938680056,14.2958205930627,10.3891192705664,10.1954856025905,13.740301656865,8.09543917271823,29.1626381602396
"49",8.32554663909144,6.14269282782343,8.65806128420712,7.1655776231753,7.063580348182,6.873649981146,7.10537493524529,10.062423839243,7.0668393791652,19.9141422768496
"50",2.13384331713756,7.91968873205439,8.73862358631019,7.68643634548481,3.68544321108405,5.86766148512319,4.74694525986341,13.7453128044568,5.95051990694498,18.8557413349347
"51",10.3082251520744,4.60310151036493,9.69871478855696,3.68462193276833,7.03857049953131,7.26949098361207,12.1755580310317,3.25177960627525,2.67971497170519,25.142782330553
"52",10.2586779443241,8.50168264844612,12.9108442750068,11.6453541351019,8.32084349917808,9.24379498644071,10.9021431016727,8.38708777754091,10.6152816877927,22.7868334877094
"53",5.38294294610595,7.12985726815118,13.1079781301705,13.7475769994826,5.02626475091555,3.50438478934487,7.08626376579155,18.2016829398969,14.2635355011083,24.3184597901338
"54",13.1801462057022,9.03782615296269,11.9680317506781,9.66202732412964,12.1815421133187,14.3902766399568,8.73804728212568,9.4493110016531,6.25012914498752,27.124197046117
"55",11.8166613110243,14.7793639914477,10.3778629587709,9.81265064998573,12.5688315013843,11.926852904741,15.6504999046164,10.5416552692894,11.6140005128895,29.5201497043191
"56",9.46821532878161,12.4896727239966,11.6533952432041,5.7738546667358,9.0797886034874,7.60386879333129,7.67912874267102,11.8123235191423,9.12432371347846,17.7845836848886
"57",8.72986955000901,12.4220433077457,10.3260207874569,7.61106301689532,9.72837915274183,6.76698245525674,12.4309514936433,13.186280063128,10.7031414768913,19.7969741627307
"58",11.202226656156,7.46926001790784,6.37831432926795,9.64433986384813,6.11005171444333,4.25992344036403,4.72550443719379,8.95207328621213,8.98191171320075,21.6990313032957
"59",5.99152361535309,5.47983474183936,12.0176782272569,8.71344599537066,11.5509391069429,9.44898729953397,4.08646028865029,12.8086947632526,9.99742696747905,22.9443085035303
"60",5.13140498689396,12.351786416407,8.27032340525141,13.3391489311151,8.77121979740328,12.8679220007698,17.5036270304575,4.31309681348692,6.07065323890326,26.6252351687129
"61",12.4958776026193,11.4217877498814,11.2191311547997,5.56674347082608,12.0004982772698,7.59962714401147,8.93281749839063,11.3825099537684,10.4642960345436,28.3310323970224
"62",4.06926424758635,7.4687300102066,11.3823414324077,8.84986174433302,6.4162472028419,9.43801200993509,4.19292109266411,9.56367483768218,6.61894323692694,27.6299574859594
"63",7.67736981503416,11.3579234336202,13.205819899611,12.4539861285522,10.5400909383185,14.9370429381655,14.0441567833386,6.52063096475757,4.88117403462827,26.1983887703444
"64",9.41580691792731,9.35404846308786,10.4005943944501,10.1196199627398,10.0795256484068,8.11804097208779,9.55637345519164,9.44835500523763,11.3961938681493,19.02686111815
"65",7.94826029149509,9.58685776960543,8.10212649388772,6.46834088183422,7.83569925873685,7.02384932985741,9.05098419695554,9.74026473888456,8.00442692292904,18.660269258237
"66",8.0977876559679,5.06132509569161,8.76597127119991,8.87850853241303,8.05466040844711,10.6242242970742,8.67057036825589,8.79423744706824,8.38066702939398,21.1306379737349
"67",9.55280976007734,10.2788373945493,8.0598907569365,10.6278209630978,7.56351873207842,8.85786006904438,10.0028523732006,10.0458350748122,4.12836372400296,22.7003276468509
"68",10.2490700720865,9.58098692566895,14.1991176873616,7.83186479217946,13.0423479641141,13.4871782823942,9.20149660850427,12.4255903349828,18.3077101515766,24.1694527680325
"69",6.72050598813213,7.72759733036983,6.01715257004921,9.47349282604077,8.44817133221422,8.03177639195513,14.5600613532638,7.99738803310184,4.52799106221018,25.5602465677822
"70",9.2345439847616,10.5920995162681,13.9912517503177,14.8343304634858,12.4759283651182,8.98867495443722,9.74520295736263,11.6850897729198,10.7150608182625,27.4296437792369
"71",4.60555663910542,6.4798626883851,7.25483897433328,11.7993599863115,3.27200848012442,6.17699576054532,6.02367381816929,10.4361925341406,12.9880000958312,16.4898692049645
"72",11.780772072278,8.52404007298796,4.0733111860866,10.0614508887201,7.73841958988978,11.1453417181793,10.8006368361306,5.05761736359057,3.08440969082322,26.4488813319408
"73",10.1192675752706,9.80184473048582,10.1701549224521,11.4821707585677,7.00741635892791,7.99259241324852,14.6186839828001,12.5710407798311,5.83853332928443,28.3738406451231
"74",9.06252988525309,7.40878311799473,8.15927384544069,11.9151233477413,5.9164338115513,4.22909194972045,7.78828981507152,10.8926294152096,10.0344850665023,31.4522818032786
"75",8.58398914094903,9.30714574934561,11.7287010046801,11.8141005871288,6.38852514882232,5.17417686209531,7.0005699282104,10.6275139605449,13.1799797555419,25.2157496679363
"76",3.76086133648415,5.79311368642726,3.51291695626719,7.47211401894914,4.11908295388066,-0.840263550027836,0.0804925430879939,12.5491905424978,8.0506102393374,17.6931524665373
"77",4.43569671824966,3.06048905167451,8.00824573778167,8.71803339618593,5.95988058944963,6.05326370674128,3.77415650395308,11.7967820341511,8.44508152416272,23.2723769063337
"78",11.2592197975898,6.85474188337656,5.98057117546497,11.434847436663,9.1577222332708,6.79385159202931,9.30244969819153,12.6825328527884,10.7598292935742,26.344417472795
"79",14.1917421063711,11.2983754652315,10.4983642982651,8.36694829752943,11.3577554752476,8.57612913196655,9.0719639633323,12.9404729821093,9.70829304043556,30.8605147652567
"80",8.90218000549516,6.02851201693726,10.5610214364498,0.263674195852885,5.85956275847647,5.39453164889265,7.18825413021433,14.5554605432669,7.83268165466429,25.1964600941884
"81",4.15156213009235,8.55193312692274,12.7939542002219,8.33887076064387,9.25060124778704,7.55627940151684,10.4068257798868,13.11696161347,8.72379164471995,15.309542972121
"82",5.14020235749268,7.46806516673737,8.28434454600427,8.96171315479645,8.42826452188251,8.96041389831464,8.11910588723075,7.27545750018065,10.5375415550568,15.9691017261866
"83",3.99082273775751,7.33751377995337,9.3105713818657,6.68447843696169,15.9226214534745,9.97719804952236,5.27163154467424,9.4221288240233,9.4775512486363,24.4481413369367
"84",7.56078715882319,8.25546084814259,4.55973985399539,8.22586540177469,8.56737348385087,5.932415840644,9.06349664787788,8.2453538970472,8.75003460352038,25.2829163605129
"85",12.2462609530768,12.5795940252105,13.7280411799585,7.1653580783183,10.8085786767129,9.96317703715627,11.6275340588597,12.6098625496701,9.78225974360955,30.0977325725976
"86",10.3567897422804,9.12222432022095,7.51128133189946,7.3007576352219,10.1921574161036,11.2646619671931,12.3409582296992,8.25591153952257,11.8647643893855,24.7742692038757
"87",7.46783445370916,12.6496391380123,12.1581625130842,10.4186722928323,6.94551905612162,9.16419688508588,8.52136690390309,13.6210089095838,10.3557110030146,24.2046128202091
"88",5.6570549372086,13.5781459320699,10.3731436807822,7.45728111628001,11.6340098776418,7.86896159230577,7.28982784462231,13.4839710412154,13.4211921383119,24.5764407267597
"89",7.85170016900595,9.35020455516312,10.982542674408,7.28103875247267,9.5616729145095,7.30458999186584,14.5462985258847,10.7141557239381,1.64165947218951,17.7768817089146
"90",12.9625613840245,8.77429215978306,10.9521488364913,8.19713178614854,14.2433132425131,7.90730098804737,9.06098488717298,9.3526879650999,9.61244582605848,24.8832985692311
"91",8.72526441888494,8.62147150045988,7.69949965803947,7.04765656165178,8.18227246834652,6.39371445950163,4.37383650433898,10.7418042600999,9.30942403477519,26.8707083011625
"92",4.70358860312943,5.35687171437856,13.9928485655246,7.5836459632466,11.0695469414081,7.60877299224032,6.86522010600416,12.9352948687768,10.7456649463842,28.9210390312321
"93",7.38740312253407,8.54378787939522,6.62153309687688,10.3627238575383,10.414341494441,6.46933874386249,9.76799546727109,10.6184750179603,12.4403851353298,25.344467012324
"94",9.13137856683062,11.3876689725662,2.71459224016662,12.3785756069978,3.55460866464729,6.34032607230014,9.52711410652569,5.60091771744305,9.11292469987409,24.873872979825
"95",8.76340091543445,7.4093420985987,10.9217520731914,8.83316700452109,13.6631292808641,8.76196238956883,8.12473448800076,9.15119148201735,7.17390769852172,33.4028224965374
"96",7.71897225663391,9.28866263764208,8.94651644105049,11.2995953761963,6.59015146758595,8.50549688341755,13.0280573756552,9.31610988487674,5.5261829273864,20.7041824181986
"97",5.6625039470643,9.98780144496561,12.5602357620886,3.79786305829228,7.35862177270759,7.23483076194653,9.7331428299051,9.99094146101239,6.3247950250396,20.7147372801855
"98",15.5374578209798,7.63792655614521,16.4791542379596,5.30289814169912,12.088039811227,11.3387052575341,9.40797470437432,12.3755260469856,13.3850682022311,28.3982056980597
"99",10.6026711920284,4.8630316068096,10.526227564261,7.42075772577564,5.26196929888225,6.64938740116463,7.42522223672318,10.6954304854457,8.87773318691954,28.7878265585221
"100",8.16471370172902,6.73650386176748,6.33962108459424,12.498152988013,8.55183495002952,8.13221978422809,6.93383082143844,8.39474684541082,7.64446661161073,25.0874123665682
"101",9.63947265808729,8.00680002725587,9.84057760027078,16.0013775436388,11.0656846552102,9.65174881286288,10.54453661608,12.1242044264433,14.5985183635398,28.9621992327314
"102",4.30410070274432,4.91458604579988,11.9777855567702,8.73534271493014,8.52832467167979,7.08673414089137,6.53293783937825,8.98382698755676,4.52775521598425,21.6234591825684
"103",8.36465637647972,10.2614205128193,10.7888099579297,10.6108374273137,6.94578870257281,9.22205615590916,9.70699118272655,10.1756607657099,6.58434206004967,23.6127544179351
"104",6.74905509158642,10.8740502422803,5.31118781858244,14.424174080494,9.72556691575871,9.55410795558143,15.2235530162727,6.93838927698146,8.42776875369151,22.3921032559722
"105",11.2004877157241,14.2163079180126,10.8000896192414,10.2490165253323,9.68187736950295,8.18605290236284,8.58943049079942,12.7102139683047,6.54590180945014,23.7431014642652
"106",11.5282827594049,10.5702853290484,12.5017850440985,11.5701876315068,10.133594754256,16.5348142292522,18.826774850723,12.2941857268147,10.4441558945086,20.179432279412
"107",12.0883403350844,10.2717105108245,7.39384070169057,10.3879952630557,8.14405726093003,8.84624174119253,6.93639854159318,8.88803280939452,5.21303066278946,20.1631276706467
"108",1.70034198177898,4.44522440013214,5.80507975805127,10.8094187732664,7.52606496034227,3.65380057373418,6.15540579677212,10.3638185386383,5.51039724222841,22.8442046370717
"109",8.74676260780953,12.6479313430817,11.1935323744736,9.07993811016861,7.64193092864751,3.77566435443335,5.93357341807035,9.79382693114158,10.4853156793744,17.8861092120093
"110",11.3228455150704,13.5138559034901,15.7390784358248,8.63508030926402,12.8776845015035,13.3925836909597,16.0649020440603,11.0514790164161,9.43252207544303,31.1727096012068
"111",11.9498323490928,17.6906387163367,15.1755465882301,15.9555133923908,15.5659262288095,19.0708108455385,17.4711631259201,10.9555199363974,8.7913858482058,24.57091410734
"112",9.6292545821954,8.85497377061648,12.0818702953226,9.19847763872122,9.25873593676905,6.95740050045307,6.95515282915189,9.50938555458341,11.4065217248088,22.3667866426168
"113",10.8019522078268,5.514261319541,8.91604889173069,9.00983410774284,2.97023245199718,2.71343020761789,8.04593350442557,13.2036078420077,8.09738426527294,27.7532039353461
"114",11.4137105151729,14.2275714657934,11.2666365580322,9.22199661759546,13.7959604967498,11.411665414125,12.4403956479296,8.22971306411852,5.12272215426011,30.0289969396743
"115",7.34155586359902,9.17904220553695,9.66230868532493,14.9096274878048,7.91002805514602,10.7746271223517,9.3018601828555,10.0481410031688,10.168930941858,21.1186492720469
"116",5.16872782936477,6.51450277995459,9.84630404241282,12.6052940013215,9.22036080935733,8.06780751753508,12.6402534052112,8.0266846025883,5.75849267405463,27.6743969436166
"117",14.7089901263335,12.7980224498585,12.3269697096877,9.21047280213531,12.7969729223905,11.4965521470653,11.2841824626625,14.3819855498876,13.4800146579629,32.161301633474
"118",11.7172460380706,12.2709578065556,13.4142672053598,8.13479929791912,9.54145845509086,6.56518111255261,9.57779663125117,11.7575592308102,13.666207224345,17.3856968979693
"119",9.82984610627745,8.39262175808519,10.3973527828173,9.24611644723801,7.96671293193956,7.24025722380563,8.02739540167858,9.7941775825437,9.20280662210046,21.9234505913791
"120",5.34306992915408,5.77769801700434,7.32172106810918,4.46980404875697,6.30055590510741,1.48192132753023,2.26668674456881,9.64100660672108,7.11430494143415,16.974953059799
"121",13.4621109865937,15.4410193776255,14.7498471724109,9.85885262814388,11.0604301052287,7.40549897380576,15.4861841022706,12.3373904393019,10.3970576468462,34.2542605846792
"122",12.5878994735548,11.7829696577535,3.62840487538938,11.8037677747013,7.41391754170293,10.1606383603062,9.64044052022769,10.5974457908565,7.18244566892584,29.3225792185424
"123",7.67063948273453,12.3481559445331,11.4351112045425,6.2916051058763,11.0853497412098,9.05126900627861,7.94282119499764,8.12429961492245,6.23839799547358,26.8823659782005
"124",9.56887311916202,10.4012966240298,8.25400618959212,11.3839607660767,8.52028235761217,13.1886342205249,12.7872429146234,7.63010416943547,6.76530720751498,28.8500488142539
"125",7.1849163434645,7.10731486718948,10.1874738891744,4.91754775379712,7.82981593527563,8.3691607219475,6.6430591293397,9.30226023209551,7.72503875230662,22.7071499236468
"126",9.58037758846746,14.3146695422651,12.2701019054095,9.15801861427929,10.2801971070281,11.8349452353454,9.72181519025909,10.4529468745098,4.25357636794751,25.0775013378349
"127",15.5679115498725,7.84209555578895,11.572880690766,7.89748206808379,8.65079163664781,4.66114782314324,10.4667614680669,10.4383710741683,4.41355306834667,22.9710530403287
"128",8.4819865250872,15.2727998540288,11.7540111311183,10.1782414823471,10.4508522681513,10.0253854454254,10.8855862148285,14.2799204401029,9.47098819859026,24.3760593052934
"129",12.3286012367166,12.0448981646155,13.6604575812624,12.4190494750516,11.9255419777516,12.7697608704841,14.0432985495924,7.97532145958986,8.67521933747213,35.1776860978236
"130",9.5912460048658,8.8962288188505,8.72219213472282,3.35803297747877,12.2683393615024,6.89299864820657,9.53675690103385,7.42521967146766,10.559540479678,23.6923696593416
"131",12.3090653582779,8.92481599973893,10.4905194051242,8.14314568070091,14.1985815262939,9.12884745728742,11.8321112121701,12.2502478403033,4.36971377289366,26.8262577812941
"132",7.80871537990931,8.14343576083764,5.20416091955921,6.03665161993067,7.4990951351716,8.98396979633829,13.4949855601171,3.59552277375991,5.35642624838212,16.2627954712074
"133",7.7074229042631,11.6569192655434,15.1821580655582,4.61373542726352,5.30982231025254,6.0322745757243,8.87763270878579,14.146481877415,10.0882988871646,27.9205273658564
"134",6.36729698202811,8.96506296233633,8.48982026907728,8.33678471284839,9.32688250853298,11.3622683306738,11.521046587937,10.1844621802098,9.55589744191189,26.1609672413019
"135",8.3996806270585,10.8130837057807,11.5093329888231,6.04929994648687,13.5583898860359,8.94073788916798,14.8662799118396,11.9611451963047,10.4475025521927,31.175697852591
"136",7.603461284178,17.2993357642671,15.1231661269958,10.5099634937234,7.88992144899872,6.62957012481209,9.36914612020851,12.2761168295279,10.956825205927,27.408896051661
"137",9.60725799931703,6.00732923321105,9.31256711077805,6.36988007641717,10.5847752755113,10.7102390287319,12.8844151192639,10.7504077263515,7.35817832398255,24.7650451575258
"138",10.1868534243427,10.6716531277951,14.7243175114708,8.21078778278759,12.1646033169961,13.8188452037619,11.6604595587817,9.11004077603822,5.05612346494594,26.8523448468026
"139",2.29804646397819,5.89619017611529,1.49890554134697,3.43865750988379,0.845488133073076,2.12940544090431,5.44312535567069,7.63300131201647,10.0853219379378,20.3538841902414
"140",3.80725343706236,10.2862609721137,10.1203924494249,12.1307228129132,10.7919185739818,8.43400850106215,8.00539108319552,10.0554830053291,8.26106112984871,21.7664104131063
"141",8.10078891872325,6.79567112063827,14.4986348728227,8.10499719803592,13.3644024575715,8.69305776435324,8.76901715602753,11.064581431908,6.52425163659213,30.5866976392446
"142",9.23715666977259,6.13273900956526,5.3033450156057,2.45797531731965,6.50044204343218,8.61881441699553,12.3277882763498,6.34299396647742,7.05932586749632,19.6096260410506
"143",6.20271894845784,3.59380594789104,8.92361187664322,8.75359523420835,8.01367198561293,8.56434979846563,6.73555110447601,9.44868796247065,7.0927857184402,23.9459781593161
"144",10.7530221130742,14.5198644388731,15.9540572814329,8.8496701389335,10.8076938019824,14.5292655177844,13.2291313835694,11.1060134458738,11.1703980284209,27.2086782325331
"145",12.1335349108183,13.0114740060404,13.0580564653531,10.0202565616422,13.0858778514217,11.4868706705709,12.8381097938512,13.2320092511906,10.8931911890502,23.1397542106441
"146",8.58702835898645,9.52535675723974,10.1569066790116,9.20049820639652,7.74783622729218,8.31158979453219,6.75721247834856,12.358156285315,8.02342536121564,19.3399451504724
"147",8.29318053985302,12.4961811627699,12.8715263533933,10.9656728816552,11.9562552545437,13.2925824286198,13.7504370985218,10.6369769362048,11.4500222172336,23.5469813318117
"148",5.29100625967163,6.93104691919605,9.49950526470973,8.62696108605751,8.87130044407376,6.16570292837932,7.83025463187972,5.96817212291369,7.95999553259144,19.6933155164532
"149",8.83847391016801,6.94472569485815,8.33640898532088,6.90606107694822,8.18173590277744,5.00151074694117,6.25875065129692,10.5140005799244,12.2566953207969,19.0112199791282
"150",8.76113984596077,9.40794616143454,9.61287087618599,7.21271350083534,7.08606491029323,4.72040253284666,11.8179768009116,13.714191660459,5.64441034485644,27.824629813322
"151",8.7314262559172,14.4467332985504,9.20163760445396,5.08589782911912,9.81834416265552,9.22656568631283,11.9059714156457,14.7888988448176,11.0685452189136,29.2096288127428
"152",6.93368332432108,12.3214391806434,9.21702881579311,11.8685889945757,9.29624017123955,12.9280275865095,13.812108612223,11.886639212238,7.59339896313041,21.0351440372006
"153",13.5717759762787,17.2749159102483,14.0628617335134,10.6307430334993,10.3617234682246,10.7482275944861,14.5229346334599,12.4821721662058,10.3123487606249,28.4233744811413
"154",11.4233987048081,10.929068288636,12.4509299971584,12.9112496816901,10.7556642246988,12.7552790890676,10.7786576858151,11.9229620072665,12.1238068643768,34.2818241274393
"155",14.0808798928774,11.0217009049199,9.07378189459836,10.0141459629758,10.7357009799864,9.36012076242966,11.9246428896578,9.82883187626858,7.89120667677449,20.8818160320915
"156",12.0398429806535,8.84740585720704,10.1589499411119,7.44300428543171,10.6910347014509,8.99818360645109,9.61834563183363,11.1695852975985,10.9066837156902,26.2045459862501
"157",11.6014058793266,6.94868520061725,10.286839534643,8.34708997192893,15.5370978634859,8.94427044074406,4.63932255208495,9.35022249205185,6.83753656293055,28.5766792299199
"158",7.54518049667812,6.60764231846314,5.09702656132227,7.72124754296204,4.72599380813518,7.00911129006646,4.77375203201053,8.05718448415605,5.20486260734279,24.7766592578609
"159",7.64830373372283,13.7711522989102,7.36204297719315,11.6152537341104,11.9289365218714,11.7539848953889,18.3554791077369,5.04012406481141,4.7521722549067,24.3552072115629
"160",7.22657199169355,10.7335925283067,9.41094608045583,7.13278299328494,7.90859331372639,4.22422311604151,3.4390771938804,10.386951540406,9.70073069038852,22.2815211764543
"161",9.62380431343699,4.36649338184419,9.90130741159963,9.77822872721906,15.5939104310623,12.2586934376776,6.83992779320199,10.7320073090838,7.92048757618766,23.0327291726897
"162",12.0712174471896,6.70125183953262,6.75236924054061,5.55760916937162,8.93121504784661,10.47709569954,6.60315477126048,6.56804158752032,8.22665715718157,26.5700515742632
"163",11.1686022234373,9.18441288346416,14.291759181982,9.55396699149039,11.9763280638839,8.70852016238018,13.0344681018063,12.0911638373255,11.1438177599259,30.1496974313351
"164",6.70962068867278,8.04655563100871,9.15701401832673,9.84187033872523,11.5736129305073,13.0429367818527,11.905807924327,7.20780470573032,2.01557114637634,21.6083194054753
"165",4.0229361869952,5.15688473766298,3.87012120575651,12.8904513897128,12.3246933727729,10.1072806693432,12.3189451707137,9.34700107284644,7.91499929823316,21.4340908432309
"166",9.1497110940477,13.248291179479,7.78599577929325,4.31248899466788,6.38480195042185,10.0772043947104,10.8900003434894,10.8165515623252,8.46327934383416,18.3011204178487
"167",8.78381164909899,9.50830048328061,14.395506165561,13.0033012564129,11.2533997026409,12.0193044083821,11.1282443226437,11.9527964942142,14.9060042861003,25.3880858698636
"168",11.8701459264966,10.9802090221794,15.0350669888074,6.6493012657443,11.4684418430867,6.42326820989036,11.4284891930204,14.9846749574654,10.5129144390629,32.213751560788
